order_book_id,date,low,num_trades,high,open,close,volume,total_turnover
000852.XSHG,2017-09-11,7832.679,0.0,7920.8569,7835.8179,7920.6904,11994868800.0,147333672658.0
000852.XSHG,2017-09-12,7883.6572,0.0,7965.6903,7926.4663,7899.4235,15559584100.0,194414366386.0
000852.XSHG,2017-09-13,7872.7643,0.0,7928.9541,7888.8375,7928.751,11438944100.0,136363024586.0
000852.XSHG,2017-09-14,7885.6835,0.0,7951.839,7930.8252,7916.6655,12538587100.0,147062894025.0
000852.XSHG,2017-09-15,7846.9191,0.0,7904.3597,7902.1968,7880.5664,11648229700.0,136089294364.0
000852.XSHG,2017-09-18,7870.6411,0.0,7941.9418,7870.6411,7941.6827,10339075500.0,123018529676.0
000852.XSHG,2017-09-19,7880.9573,0.0,7948.3002,7941.0664,7905.705,10977524500.0,128893608389.0
000852.XSHG,2017-09-20,7883.2836,0.0,7975.6066,7896.8192,7975.3898,11687608900.0,136776786704.0
000852.XSHG,2017-09-21,7886.5153,0.0,7981.7757,7974.7124,7886.5153,11685071300.0,139595051537.0
000852.XSHG,2017-09-22,7807.8264,0.0,7873.2536,7860.8629,7849.7265,10213959900.0,119331118010.0
000852.XSHG,2017-09-25,7725.5686,0.0,7843.2834,7835.1973,7731.7977,9162351000.0,105585408256.0
000852.XSHG,2017-09-26,7697.1067,0.0,7751.0556,7723.1121,7746.2385,7784370000.0,92600446410.0
000852.XSHG,2017-09-27,7742.4736,0.0,7812.8772,7745.5905,7810.234,8134662900.0,98540863438.0
000852.XSHG,2017-09-28,7766.8558,0.0,7818.988,7800.126999999998,7768.3752,8669834200.0,104257195156.0
000852.XSHG,2017-09-29,7779.8831,0.0,7842.955,7779.8831,7842.5861,8552320000.0,102747856872.0
000852.XSHG,2017-10-09,7894.2999,0.0,7945.0404,7921.732,7941.1804,10227685300.0,122844015250.0
000852.XSHG,2017-10-10,7925.5504,0.0,7994.7443,7934.3671,7994.4594,10230567100.0,123864586944.0
000852.XSHG,2017-10-11,7953.954000000002,0.0,7997.9851,7991.2174,7961.1104,11472088400.0,138250232186.0
000852.XSHG,2017-10-12,7886.2434,0.0,7962.307,7951.6656,7940.1376,10087516300.0,121756563051.0
000852.XSHG,2017-10-13,7926.7626,0.0,7972.6743,7934.4321,7972.4194,9082934300.0,113476920494.0
000852.XSHG,2017-10-16,7817.2411,0.0,7964.2571,7963.5231,7819.5861,10736255400.0,130412466815.0
000852.XSHG,2017-10-17,7772.8924,0.0,7836.3967,7799.7753,7805.0681,7095977100.0,85511784301.0
000852.XSHG,2017-10-18,7729.0481,0.0,7829.9853,7806.8818,7730.2716,8241492200.0,96559028778.0
000852.XSHG,2017-10-19,7637.611,0.0,7734.9008,7718.8028,7656.0557,8305505800.0,94369987953.0
000852.XSHG,2017-10-20,7647.0557,0.0,7751.428000000001,7650.0785,7751.428000000001,6809259900.0,79698260200.0
000852.XSHG,2017-10-23,7746.8873,0.0,7793.8105,7753.6853,7793.5367,7175040400.0,86394256385.0
000852.XSHG,2017-10-24,7702.5502,0.0,7786.2986,7786.2986,7752.9235,7274650600.0,88455359001.0
000852.XSHG,2017-10-25,7740.4932,0.0,7799.8738,7745.3226,7799.7488,6935858300.0,83802592325.0
000852.XSHG,2017-10-26,7783.906,0.0,7836.7019,7791.7405,7830.1058,8382636100.0,100752821024.0
000852.XSHG,2017-10-27,7762.6353,0.0,7831.0222,7821.5601,7770.7127,7770330300.0,91788513018.0
000852.XSHG,2017-10-30,7531.2852,0.0,7755.655,7753.6758,7574.6548,9645048400.0,109379323427.0
000852.XSHG,2017-10-31,7560.8953,0.0,7631.9179,7563.6483,7631.5334,6938445300.0,82283960058.0
000852.XSHG,2017-11-01,7622.9418,0.0,7659.3731,7630.4244,7635.4351,7400935400.0,88996750156.0
000852.XSHG,2017-11-02,7540.8897,0.0,7622.8353,7622.8353,7542.3547,7661754200.0,90532059474.0
000852.XSHG,2017-11-03,7436.4304,0.0,7549.8306,7534.4429,7476.981,8004438900.0,91895587808.0
000852.XSHG,2017-11-06,7453.2019,0.0,7551.8892,7476.1948,7551.3531,7338968200.0,87737442639.0
000852.XSHG,2017-11-07,7530.0418,0.0,7596.4247,7548.3842,7596.1679,8122616200.0,96589130701.0
000852.XSHG,2017-11-08,7578.6888,0.0,7653.4235,7585.9108,7617.5246,8667480200.0,103615153261.0
000852.XSHG,2017-11-09,7609.2412,0.0,7657.2508,7610.8889,7656.668000000002,7833248200.0,93045904535.0
000852.XSHG,2017-11-10,7634.6462,0.0,7677.7003,7649.4699,7669.971,8968388900.0,107072916267.0
000852.XSHG,2017-11-13,7649.4286,0.0,7682.0642,7673.5173,7681.6349,9678732600.0,116483067956.0
000852.XSHG,2017-11-14,7596.7989,0.0,7683.2331,7676.7014,7627.4935,9615793300.0,118613215667.0
000852.XSHG,2017-11-15,7530.8121,0.0,7618.3971,7609.7201,7556.4211,7882488800.0,98546777312.0
000852.XSHG,2017-11-16,7523.8897,0.0,7575.51,7543.012,7535.5894,7586851900.0,91634930489.0
000852.XSHG,2017-11-17,7262.8902,0.0,7529.214,7528.8023,7272.656,10582451100.0,120725017972.0
000852.XSHG,2017-11-20,7089.6269,0.0,7292.5058,7234.3313,7292.456,7926880000.0,88051562196.0
000852.XSHG,2017-11-21,7246.2033,0.0,7332.9808,7283.6125,7289.3069,7828905600.0,89707287274.0
000852.XSHG,2017-11-22,7244.988,0.0,7330.6482,7290.6439,7297.3911,8372176900.0,98284532786.0
000852.XSHG,2017-11-23,7124.0262,0.0,7283.7479,7283.7479,7129.0547,8491704100.0,95606645744.0
000852.XSHG,2017-11-24,7093.7327,0.0,7165.4054,7102.2631,7139.5525,6877442100.0,77199040386.0
000852.XSHG,2017-11-27,7057.3302,0.0,7148.3111,7130.0996,7065.8401,6602616100.0,73512573722.0
000852.XSHG,2017-11-28,7057.3553,0.0,7177.1001,7057.5304,7176.9202,6484470300.0,72399632427.0
000852.XSHG,2017-11-29,7110.4847,0.0,7194.7836,7176.1561,7193.1197,7938698500.0,87373737254.0
000852.XSHG,2017-11-30,7133.8104,0.0,7199.271,7176.1505,7153.5725,7125352200.0,81046478651.0
000852.XSHG,2017-12-01,7144.0674,0.0,7221.0019,7144.4816,7215.7755,6877342600.0,78744576107.0
000852.XSHG,2017-12-04,7135.3981,0.0,7215.2838,7209.776999999999,7139.7488,6849065100.0,79210928180.0
000852.XSHG,2017-12-05,6909.401999999999,0.0,7139.7026,7124.9799,6946.5567,8294743000.0,91055716970.0
000852.XSHG,2017-12-06,6879.2408,0.0,7016.8717,6925.4595,7016.7644,7407381000.0,80867053371.0
000852.XSHG,2017-12-07,6992.9224,0.0,7052.215,7002.4609999999975,7012.7074,6590700300.0,74113863770.0
000852.XSHG,2017-12-08,7002.6441,0.0,7091.6112,7004.1227,7078.0006,6967196700.0,78998601493.0
000852.XSHG,2017-12-11,7089.9167,0.0,7160.8352,7089.9497,7160.4254,7466899600.0,88631073704.0
000852.XSHG,2017-12-12,7095.2272,0.0,7157.7312,7157.7312,7095.5946,7557460300.0,92036411605.0
000852.XSHG,2017-12-13,7078.2558,0.0,7140.1965,7080.6162,7139.7185,6657978400.0,78906518761.0
000852.XSHG,2017-12-14,7103.9243,0.0,7149.2229,7131.2713,7146.4493,7112108700.0,83360968976.0
000852.XSHG,2017-12-15,7092.2566,0.0,7146.7087,7137.0405,7122.7479,7533755600.0,89636671595.0
000852.XSHG,2017-12-18,7049.3037,0.0,7120.8505,7113.7789,7075.8654,6768024400.0,80646669193.0
000852.XSHG,2017-12-19,7069.8819,0.0,7116.0909,7070.2185,7115.8513,6120247100.0,73809909933.0
000852.XSHG,2017-12-20,7029.6998,0.0,7112.5888,7106.66,7041.4998,7043984900.0,82955647264.0
000852.XSHG,2017-12-21,6963.1348,0.0,7064.6666,7029.0232,7051.3389,7126026800.0,84872324620.0
000852.XSHG,2017-12-22,7027.2019,0.0,7063.814,7043.3891,7037.3972,6629235800.0,79475653682.0
000852.XSHG,2017-12-25,6927.319,0.0,7034.1967,7031.0332,6940.5109999999995,7020100100.0,82112477687.0
000852.XSHG,2017-12-26,6893.6161,0.0,6970.9836,6935.0402,6970.7456,6335755300.0,72955067516.0
000852.XSHG,2017-12-27,6935.8774,0.0,6985.4889,6963.0644,6942.5392,7226388500.0,81033467225.0
000852.XSHG,2017-12-28,6925.066999999999,0.0,6979.0751,6929.5437,6956.4829,7527486300.0,82854068373.0
000852.XSHG,2017-12-29,6956.5875,0.0,7018.0647,6957.0151,7017.3512,6669009700.0,74243423704.0
000852.XSHG,2018-01-02,7022.2315,0.0,7092.2206,7027.6346,7092.0947,7719102700.0,83707133096.0
000852.XSHG,2018-01-03,7083.1071,0.0,7163.8571,7090.8661,7159.8758,9141001000.0,102536974169.0
000852.XSHG,2018-01-04,7141.6958,0.0,7175.3481,7149.6787,7174.865,8882211800.0,100784812931.0
000852.XSHG,2018-01-05,7163.0424,0.0,7194.9792,7172.0013,7176.8679,9240143300.0,103063159904.0
000852.XSHG,2018-01-08,7132.9401,0.0,7188.545,7172.044,7188.2906,9759601400.0,108927482500.0
000852.XSHG,2018-01-09,7156.1972,0.0,7183.2839,7179.9265,7176.7416,8476207300.0,94406583340.0
000852.XSHG,2018-01-10,7089.6561,0.0,7175.0776,7172.7252,7138.781,9208339700.0,103132729869.0
000852.XSHG,2018-01-11,7093.7277,0.0,7180.3316,7121.4611,7175.3982,8917055700.0,100924157575.0
000852.XSHG,2018-01-12,7125.2307,0.0,7174.8411,7166.7464,7127.828,9288887900.0,96816230499.0
000852.XSHG,2018-01-15,6912.7082,0.0,7103.7005,7103.6124,6929.3071,10675138600.0,112357557863.0
000852.XSHG,2018-01-16,6915.9911,0.0,6960.7259,6916.1572,6960.6772,8686545400.0,93053137561.0
000852.XSHG,2018-01-17,6846.5569,0.0,6948.3232,6938.7207,6942.863,9040445400.0,96289669774.0
000852.XSHG,2018-01-18,6926.5856,0.0,6963.6238,6928.0948,6955.232,7102332500.0,76504568940.0
000852.XSHG,2018-01-19,6928.6486,0.0,6981.8127,6953.3359,6938.3117,7554427700.0,82542650241.0
000852.XSHG,2018-01-22,6902.6295,0.0,7014.8264,6928.7978,7014.5476,8149037100.0,91441691412.0
000852.XSHG,2018-01-23,6996.6435,0.0,7028.5669,7008.9706,7019.9751,7862263700.0,86935956658.0
000852.XSHG,2018-01-24,6972.6913,0.0,7072.8707,7008.4691,7072.4062,9127926800.0,104123992261.0
000852.XSHG,2018-01-25,7057.6363,0.0,7110.1509,7065.2957,7062.6351,9715572800.0,110419614011.0
000852.XSHG,2018-01-26,7037.9981,0.0,7070.6012,7043.2713,7056.0133,8259698500.0,92459193031.0
000852.XSHG,2018-01-29,6956.1976,0.0,7060.1238,7052.3075,6972.4791,8743823100.0,96707363670.0
000852.XSHG,2018-01-30,6944.7985,0.0,6977.0972,6955.6767,6955.2425,7330462100.0,80189948787.0
000852.XSHG,2018-01-31,6773.986999999999,0.0,6913.3551,6913.3551,6791.0094,9371795300.0,98171546816.0
000852.XSHG,2018-02-01,6505.7607,0.0,6792.9899,6775.3591,6506.4526,10818896900.0,107037563624.0
000852.XSHG,2018-02-02,6322.5755,0.0,6493.224,6454.445,6487.8671,8589562400.0,85779041352.0
000852.XSHG,2018-02-05,6379.8335,0.0,6485.7536,6403.0778,6461.8128,7066574500.0,72124065612.0
000852.XSHG,2018-02-06,6142.4026,0.0,6383.1816,6353.2048,6142.6681,9107837500.0,89122346989.0
000852.XSHG,2018-02-07,6042.6268,0.0,6270.5688,6236.4564,6158.2574,8468120000.0,84669998972.0
000852.XSHG,2018-02-08,6138.166,0.0,6243.7366,6141.7829,6238.2209,6331098900.0,64134826761.0
000852.XSHG,2018-02-09,5983.7658,0.0,6142.3134,6100.348000000001,6053.0204,8124400700.0,77570354846.0
000852.XSHG,2018-02-12,6074.4609,0.0,6216.5161,6074.4609,6203.7517,6214402200.0,63609252911.0
000852.XSHG,2018-02-13,6211.6281,0.0,6268.7754,6229.3764,6216.5101,6140257600.0,63359383862.9
000852.XSHG,2018-02-14,6182.8932,0.0,6230.7319,6216.3807,6230.6628,4307827500.0,43830725137.0
000852.XSHG,2018-02-22,6269.3672,0.0,6347.1487,6269.3672,6347.0825,5693553300.0,59696646863.0
000852.XSHG,2018-02-23,6316.543000000002,0.0,6367.0559,6346.8222,6365.9164,6421282000.0,65355546883.0
000852.XSHG,2018-02-26,6382.1541,0.0,6509.6242,6396.5072,6507.128000000002,8953016700.0,92903053014.0
000852.XSHG,2018-02-27,6491.5333,0.0,6540.7497,6506.4001,6529.3803,9236127600.0,97506319927.0
000852.XSHG,2018-02-28,6461.3671,0.0,6581.0816,6488.2495,6563.8076,8803159000.0,96704991194.0
000852.XSHG,2018-03-01,6517.5876,0.0,6658.9351,6530.2234,6658.5782,9108139800.0,99824674333.0
000852.XSHG,2018-03-02,6612.4578,0.0,6672.9623,6621.526,6632.3713,8912044600.0,97203093606.0
000852.XSHG,2018-03-05,6626.4212,0.0,6674.4136,6648.2604,6674.2773,7931678300.0,87991358320.0
000852.XSHG,2018-03-06,6679.0512,0.0,6735.9605,6679.2745,6735.8593,9646599500.0,106045839422.0
000852.XSHG,2018-03-07,6682.6428,0.0,6740.0826,6726.8022,6688.5451,8571776500.0,90815161510.0
000852.XSHG,2018-03-08,6678.6758,0.0,6725.4176,6679.0359,6725.1826,7901547700.0,85662966992.0
000852.XSHG,2018-03-09,6722.6799,0.0,6839.7185,6725.4297,6837.1264,10663891200.0,117552935951.0
000852.XSHG,2018-03-12,6865.4449,0.0,6947.6464,6865.4449,6947.4602,12337832400.0,141019772522.0
000852.XSHG,2018-03-13,6906.6536,0.0,6963.8492,6937.1245,6911.6657,11115292900.0,124524862727.0
000852.XSHG,2018-03-14,6831.7517,0.0,6908.1124,6886.0188,6834.8354,9418943000.0,105572468242.6
000852.XSHG,2018-03-15,6743.396,0.0,6838.8925,6809.854,6824.0515,9122405800.0,101370411929.3
000852.XSHG,2018-03-16,6805.9256,0.0,6861.6829,6821.2277,6805.9256,8745533900.0,96945056997.2
000852.XSHG,2018-03-19,6773.547,0.0,6856.089,6796.3484,6820.5016,8417340000.0,95364093129.3
000852.XSHG,2018-03-20,6749.813,0.0,6826.7798,6768.7123,6822.2549,8134030600.0,91422981763.8
000852.XSHG,2018-03-21,6766.9354,0.0,6875.5193,6826.222,6771.0554,9589589500.0,108171085805.1
000852.XSHG,2018-03-22,6729.1638,0.0,6804.244000000002,6767.2649,6764.6898,8580898800.0,95035967886.4
000852.XSHG,2018-03-23,6336.2466,0.0,6625.1036,6565.975,6402.8929,13237325700.0,134073518470.6
000852.XSHG,2018-03-26,6257.9635,0.0,6515.3315,6313.8955,6515.2508,9470310700.0,100812349874.9
000852.XSHG,2018-03-27,6570.4177,0.0,6692.9674,6570.4177,6680.8436,11019570700.0,125765171759.5
000852.XSHG,2018-03-28,6586.9702,0.0,6683.9976,6602.6344,6635.8731,9937145600.0,114583810320.4
000852.XSHG,2018-03-29,6635.8184,0.0,6686.7351,6648.8891,6684.2753,9121421100.0,103627875071.5
000852.XSHG,2018-03-30,6699.4598,0.0,6799.0184,6699.4598,6798.6684,10209194900.0,122028120070.9
000852.XSHG,2018-04-02,6806.1936,0.0,6875.6377,6818.1244,6835.8746,11829786400.0,144707510288.8
000852.XSHG,2018-04-03,6712.4949,0.0,6775.9991,6745.2126,6769.558000000001,10135728000.0,119149820059.4
000852.XSHG,2018-04-04,6704.1042,0.0,6804.0378,6783.3441,6708.9219,9264576600.0,110084215457.4
000852.XSHG,2018-04-09,6627.6841,0.0,6747.6954,6680.3967,6718.6493,8753844500.0,100709174673.6
000852.XSHG,2018-04-10,6649.8894,0.0,6731.5502,6721.9099,6720.7737,9416463300.0,108045600200.7
000852.XSHG,2018-04-11,6731.3503,0.0,6778.1801,6736.2178,6759.8118,9513179200.0,106801497710.5
000852.XSHG,2018-04-12,6718.5074,0.0,6772.4275,6748.4734,6727.6447,8845448300.0,100232284795.5
000852.XSHG,2018-04-13,6710.7094,0.0,6771.1184,6753.3455,6721.6629,8455936600.0,96831602178.6
000852.XSHG,2018-04-16,6657.946,0.0,6750.1768,6704.3387,6717.9311,9313585600.0,106511641523.2
000852.XSHG,2018-04-17,6559.0389,0.0,6739.1709999999985,6727.4217,6564.6919,9725995400.0,113726637979.2
000852.XSHG,2018-04-18,6483.092,0.0,6668.3851,6597.3295,6661.2913,10186924100.0,115408099670.0
000852.XSHG,2018-04-19,6642.0603,0.0,6717.5294,6649.0485,6677.09,10140045800.0,116777128618.0
000852.XSHG,2018-04-20,6528.9227,0.0,6670.4924,6649.9939,6535.9633,9534615800.0,106681871683.9
000852.XSHG,2018-04-23,6394.4222,0.0,6557.7622,6532.7207,6466.5186,8717607200.0,97061447853.2
000852.XSHG,2018-04-24,6459.4821,0.0,6606.5839,6459.4821,6606.5839,9152838700.0,102103829029.6
000852.XSHG,2018-04-25,6563.6627,0.0,6641.5365,6571.6569,6632.0186,9013361900.0,105670155709.3
000852.XSHG,2018-04-26,6509.5095,0.0,6623.9453,6621.4553,6510.5343,9017435200.0,102440967849.1
000852.XSHG,2018-04-27,6462.7005,0.0,6549.2906,6528.7327,6517.0541,7573781600.0,87367126699.9
000852.XSHG,2018-05-02,6442.7756,0.0,6551.2516,6516.6036,6486.8143,7555839200.0,84243590250.9
000852.XSHG,2018-05-03,6393.1233,0.0,6546.0317,6471.1687,6545.2741,8059867600.0,89969064179.2
000852.XSHG,2018-05-04,6511.5347,0.0,6565.7202,6524.0159,6531.2928,7087789300.0,81139188220.5
000852.XSHG,2018-05-07,6538.1335,0.0,6646.6779,6538.1335,6646.5838,8149441600.0,92215181526.7
000852.XSHG,2018-05-08,6637.651999999999,0.0,6678.4599,6647.3414,6678.1447,8433144100.0,95491124788.4
000852.XSHG,2018-05-09,6642.1966,0.0,6685.6922,6666.7735,6674.9094,8101661500.0,90805977420.2
000852.XSHG,2018-05-10,6651.6695,0.0,6703.6677,6682.1195,6703.2109999999975,9217653100.0,100837088367.6
000852.XSHG,2018-05-11,6635.5471,0.0,6707.816,6705.3058,6636.7666,8688035300.0,98028945089.1
000852.XSHG,2018-05-14,6573.4595,0.0,6639.8407,6625.0292,6591.7303,7902454800.0,89152791044.7
000852.XSHG,2018-05-15,6568.7254,0.0,6661.4204,6592.6484,6661.1288,7561461100.0,84281140978.6
000852.XSHG,2018-05-16,6616.7448,0.0,6670.6458,6638.6708,6622.6414,7987825400.0,90879753645.4
000852.XSHG,2018-05-17,6576.5278,0.0,6631.0732,6616.4428,6591.255,7323544400.0,80162192426.3
000852.XSHG,2018-05-18,6555.4222,0.0,6621.1534,6583.8675,6620.7747,7676169400.0,81680877925.4
000852.XSHG,2018-05-21,6653.9845,0.0,6705.8307,6654.0502,6697.1442,9489491200.0,102009740340.1
000852.XSHG,2018-05-22,6675.9749,0.0,6724.7368,6691.8036,6724.3984,9011142300.0,98187717271.6
000852.XSHG,2018-05-23,6652.2924,0.0,6707.826,6702.4948,6652.2924,9294004400.0,100747569476.6
000852.XSHG,2018-05-24,6625.5407,0.0,6666.7271,6649.0147,6628.5024,7479996800.0,81489424838.7
000852.XSHG,2018-05-25,6536.3461,0.0,6630.0168,6622.5106,6541.4497,8455547600.0,90378164756.1
000852.XSHG,2018-05-28,6463.5716,0.0,6543.0588,6526.8429,6490.4048,7946946000.0,87479487393.6
000852.XSHG,2018-05-29,6436.3055,0.0,6522.8349,6481.8198,6436.7725,7834365100.0,86579041762.2
000852.XSHG,2018-05-30,6222.1001,0.0,6351.5114,6345.9402,6232.4157,9271053300.0,93165870744.3
000852.XSHG,2018-05-31,6231.1616,0.0,6315.8422,6274.7644,6315.1721,7956685500.0,83182529026.6
000852.XSHG,2018-06-01,6209.1092,0.0,6324.8933,6285.0457,6243.7318,7830382000.0,81134180415.2
000852.XSHG,2018-06-04,6192.9053,0.0,6265.5764,6252.2597,6215.6085,6721235400.0,71260565458.3
000852.XSHG,2018-06-05,6210.9781,0.0,6316.48,6210.9781,6316.419,6976182600.0,74310086200.9
000852.XSHG,2018-06-06,6295.9028,0.0,6331.7459,6308.785,6320.4738,6580838300.0,71303041951.4
000852.XSHG,2018-06-07,6268.768,0.0,6340.6805,6334.4016,6274.8838,6878681900.0,71841700449.1
000852.XSHG,2018-06-08,6159.9855,0.0,6261.6834,6261.6834,6205.9557,7220534300.0,72563522350.0
000852.XSHG,2018-06-11,6133.4738,0.0,6197.9427,6187.6182,6151.9383,6274401200.0,69793425818.0
000852.XSHG,2018-06-12,6086.6,0.0,6199.3201,6152.0225,6199.1544,6426719900.0,72829426239.1
000852.XSHG,2018-06-13,6091.4016,0.0,6180.9752,6180.9752,6092.3445,6746971300.0,71855912240.1
000852.XSHG,2018-06-14,6040.0941,0.0,6125.3134,6069.2562,6060.1287,6396890000.0,67147895199.5
000852.XSHG,2018-06-15,5900.1334,0.0,6069.7529,6054.8902,5928.0725,8119767200.0,79768923408.4
000852.XSHG,2018-06-19,5463.3690000000015,0.0,5829.5775,5821.0435,5522.5286,10283066500.0,93109900883.9
000852.XSHG,2018-06-20,5458.531999999998,0.0,5612.4826,5485.0552,5588.27,8036770900.0,74756509689.8
000852.XSHG,2018-06-21,5454.8293,0.0,5623.9625,5578.2393,5456.9105,8410382700.0,76792618035.8
000852.XSHG,2018-06-22,5384.0538,0.0,5545.1507,5413.3792,5541.3742,7547507900.0,65480025307.6
000852.XSHG,2018-06-25,5508.6399,0.0,5592.6161,5579.4363,5512.4331,7003653200.0,63545473342.0
000852.XSHG,2018-06-26,5411.4978,0.0,5563.3587,5434.389,5558.7138,7802938500.0,69217247777.8
000852.XSHG,2018-06-27,5489.9189,0.0,5583.63,5557.5913,5508.9152,7609946200.0,67785255104.1
000852.XSHG,2018-06-28,5439.8709,0.0,5547.5717,5494.9532,5443.8491,6980846400.0,61725209019.7
000852.XSHG,2018-06-29,5435.4943,0.0,5608.5358,5441.9572,5608.5358,8374165000.0,77144995551.8
000852.XSHG,2018-07-02,5495.0945,0.0,5625.5035,5601.7357,5538.0924,8844532000.0,79919677504.3
000852.XSHG,2018-07-03,5450.2132,0.0,5602.0633,5531.5814,5601.5906,8542994300.0,82407966443.8
000852.XSHG,2018-07-04,5478.6567,0.0,5580.1714,5574.1792,5500.6654,7875357800.0,72913236028.0
000852.XSHG,2018-07-05,5352.6601,0.0,5507.8063,5484.0724,5352.6601,7806265400.0,70113471481.2
000852.XSHG,2018-07-06,5251.5017,0.0,5442.076999999998,5345.8809999999985,5374.5801,8691298100.0,78104095295.1
000852.XSHG,2018-07-09,5378.8101,0.0,5487.7964,5378.8101,5487.5489,7782370600.0,74185373571.5
000852.XSHG,2018-07-10,5474.1406,0.0,5525.0279,5487.344,5524.8023,7568918700.0,72434306921.0
000852.XSHG,2018-07-11,5317.6999,0.0,5442.0128,5441.2392,5396.312,8338513600.0,77936225071.5
000852.XSHG,2018-07-12,5385.8121,0.0,5552.7169,5385.8121,5541.3602,9483435700.0,89785490446.5
000852.XSHG,2018-07-13,5533.6514,0.0,5570.5243,5539.1358,5561.6853,8459706700.0,82498127972.1
000852.XSHG,2018-07-16,5533.1282,0.0,5573.8804,5552.2159,5566.9595,7431843900.0,72620667861.5
000852.XSHG,2018-07-17,5507.1506,0.0,5575.791,5557.9126,5575.474,7586102000.0,71748989541.2
000852.XSHG,2018-07-18,5544.5186,0.0,5612.9019,5573.0185,5544.5186,8505172600.0,80725037244.8
000852.XSHG,2018-07-19,5460.4676,0.0,5559.6649,5533.1186,5480.7672,7487730600.0,70939866532.7
000852.XSHG,2018-07-20,5438.0728,0.0,5552.1636,5469.7921,5541.2117,7658396000.0,72528602566.6
000852.XSHG,2018-07-23,5493.7699,0.0,5582.4101,5509.2351,5582.307,9431912700.0,90878658192.4
000852.XSHG,2018-07-24,5572.9839,0.0,5674.3077,5578.7159999999985,5672.2217,11969016400.0,105166550177.7
000852.XSHG,2018-07-25,5662.8518,0.0,5702.279,5669.9934,5685.5862,10923397700.0,99853622619.7
000852.XSHG,2018-07-26,5649.3876,0.0,5695.2334,5681.0696,5663.1777,11568448900.0,96080750663.9
000852.XSHG,2018-07-27,5617.9061,0.0,5669.0098,5655.3108,5630.2272,10276141000.0,82102031192.4
000852.XSHG,2018-07-30,5523.8487,0.0,5634.4458,5618.9012,5549.0373,9367935400.0,79837798128.3
000852.XSHG,2018-07-31,5513.9922,0.0,5562.5532,5536.7087,5542.5434,7212396000.0,63163843028.3
000852.XSHG,2018-08-01,5456.2054,0.0,5578.3269999999975,5553.759,5456.2054,8426811600.0,73307034781.2
000852.XSHG,2018-08-02,5207.4776,0.0,5431.1274,5431.1274,5325.8014,10325061600.0,86621493288.1
000852.XSHG,2018-08-03,5255.6309,0.0,5335.5999,5313.0458,5255.6309,7887993300.0,67724825143.2
000852.XSHG,2018-08-06,5113.3358,0.0,5264.8581,5234.6658,5144.6419,7911212600.0,66166028455.9
000852.XSHG,2018-08-07,5108.261,0.0,5279.8564,5149.3696,5279.6417,8577729600.0,71120255974.1
000852.XSHG,2018-08-08,5187.6106,0.0,5278.2476,5263.1669,5191.7863,9057595300.0,74883908747.7
000852.XSHG,2018-08-09,5155.0615,0.0,5329.8417,5166.3829,5307.9668,9660996500.0,81366329671.3
000852.XSHG,2018-08-10,5296.5014,0.0,5344.7207,5299.4922,5342.0468,7725332800.0,66759757349.5
000852.XSHG,2018-08-13,5256.5793,0.0,5369.6017,5278.1628,5369.1758,7893930600.0,69365557656.8
000852.XSHG,2018-08-14,5334.9261,0.0,5376.2619,5357.7236,5351.0187,7763299000.0,65524312472.1
000852.XSHG,2018-08-15,5236.9961,0.0,5350.6096,5347.6942,5242.0865,7736085500.0,64869450911.1
000852.XSHG,2018-08-16,5127.1377,0.0,5244.6627,5175.4224,5178.2374,7204402800.0,59925464646.7
000852.XSHG,2018-08-17,5073.3984,0.0,5233.4972,5210.2336,5084.207,7378958100.0,62608576682.9
000852.XSHG,2018-08-20,4994.3214,0.0,5103.6343,5071.1382,5103.6343,6933502400.0,58724469704.8
000852.XSHG,2018-08-21,5085.9031,0.0,5171.5598,5097.1997,5162.0263,7016217900.0,61982377569.2
000852.XSHG,2018-08-22,5098.6095,0.0,5156.2513,5151.441,5102.3594,6496965800.0,54877234342.7
000852.XSHG,2018-08-23,5087.5058,0.0,5151.3069,5095.3638,5133.3288,6398448100.0,55509964412.0
000852.XSHG,2018-08-24,5100.1424,0.0,5147.5625,5122.678,5116.1391,6123012800.0,51240119782.5
000852.XSHG,2018-08-27,5121.1865,0.0,5229.3611,5121.1865,5229.3611,7898601300.0,68228198044.8
000852.XSHG,2018-08-28,5212.3881,0.0,5244.153,5229.6179,5233.5027,7572309200.0,64235740443.2
000852.XSHG,2018-08-29,5190.1372,0.0,5229.1056,5229.0711,5203.7117,6564927400.0,54824237185.9
000852.XSHG,2018-08-30,5112.1792,0.0,5206.9536,5193.6898,5114.2663,6781896100.0,55777573610.1
000852.XSHG,2018-08-31,5047.6207,0.0,5107.6851,5096.5507,5057.9848,5925713200.0,47980878505.0
000852.XSHG,2018-09-03,4973.7436,0.0,5055.2841,5049.73,5054.1051,6325047500.0,51330344236.4
000852.XSHG,2018-09-04,5042.8229,0.0,5123.2584,5047.8112,5113.1474,7160234000.0,59277313507.3
000852.XSHG,2018-09-05,5032.502,0.0,5115.7166,5100.3366,5032.502,7513662000.0,59381385165.5
000852.XSHG,2018-09-06,4991.7769,0.0,5071.1054,5016.8335,5012.5093,6630553100.0,55142631666.2
000852.XSHG,2018-09-07,4989.039000000002,0.0,5084.398,5018.232,5022.2844,7468411400.0,62130611345.9
000852.XSHG,2018-09-10,4921.7864,0.0,5019.4693,5016.785,4923.6444,7025928800.0,55162475088.5
